CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn,TenureGroup,MonthlyChargeCategory,SupportLevel,AverageMonthlySpend
CUST007391,Female,66,1,No,No,68,No,Fiber Optic,No,Yes,No,Yes,No,Yes,One year,Electronic Check,54.31,3680.78,0,2,Yes,4-6 Years,Medium,Low,54.12911764705883
CUST007392,Male,46,0,Yes,Yes,36,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,One year,Credit Card,84.32,3073.71,2,4,No,2-4 Years,High,Medium,85.38083333333333
CUST007393,Female,42,0,No,No,8,Yes,DSL,No,No,No,No,Yes,No,Two year,Mailed Check,68.88,516.23,0,5,Yes,0-1 Year,Medium,Low,64.52875
CUST007394,Female,55,0,Yes,No,45,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Credit Card,100.44,4461.62,1,3,Yes,2-4 Years,High,Low,99.14711111111112
CUST007395,Male,21,0,Yes,Yes,41,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,799.3,0,3,No,2-4 Years,Low,Low,19.49512195121951
CUST007396,Female,33,0,No,No,40,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Credit Card,98.67,3953.06,2,3,Yes,2-4 Years,High,Medium,98.8265
CUST007397,Male,27,0,Yes,Yes,72,Yes,Cable,Yes,No,No,No,No,Yes,Month-to-month,Electronic Check,45.0,3182.0,2,3,Yes,4-6 Years,Low,Medium,44.19444444444444
CUST007398,Male,50,0,Yes,Yes,13,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit Card,20.0,299.27,2,2,Yes,1-2 Years,Low,Medium,23.02076923076923
CUST007399,Female,63,1,No,No,25,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,59.75,1504.9,0,2,Yes,2-4 Years,Medium,Low,60.196000000000005
CUST007400,Female,35,0,Yes,No,23,Yes,Cable,No,Yes,No,Yes,No,No,Month-to-month,Bank Transfer,62.57,1492.29,3,4,Yes,1-2 Years,Medium,Medium,64.88217391304347
CUST007401,Female,46,0,No,No,22,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,20.38,451.52,1,3,No,1-2 Years,Low,Low,20.523636363636363
CUST007402,Female,35,0,Yes,No,71,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Credit Card,67.8,4836.44,2,5,Yes,4-6 Years,Medium,Medium,68.11887323943661
CUST007403,Male,23,0,Yes,Yes,27,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-month,Credit Card,79.08,2193.92,1,3,No,2-4 Years,High,Low,81.2562962962963
CUST007404,Female,40,0,Yes,No,47,No,Fiber Optic,No,No,No,No,Yes,Yes,One year,Mailed Check,108.93,5065.61,3,5,Yes,2-4 Years,High,Medium,107.77893617021276
CUST007405,Female,62,1,Yes,Yes,22,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Mailed Check,58.55,1255.77,2,4,No,1-2 Years,Medium,Medium,57.08045454545454
CUST007406,Male,40,0,Yes,No,11,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-month,Mailed Check,70.82,794.3,1,2,Yes,0-1 Year,Medium,Low,72.2090909090909
CUST007407,Male,69,1,Yes,Yes,30,No,DSL,Yes,No,Yes,No,No,No,One year,Mailed Check,28.33,865.89,1,1,Yes,2-4 Years,Low,Low,28.863
CUST007408,Male,55,0,No,No,38,No,Fiber Optic,No,No,No,No,Yes,No,One year,Mailed Check,77.84,2909.53,0,2,No,2-4 Years,High,Low,76.56657894736843
CUST007409,Male,67,1,Yes,Yes,68,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Credit Card,26.38,1737.85,1,5,Yes,4-6 Years,Low,Low,25.55661764705882
CUST007410,Male,37,0,Yes,No,58,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,37.4,2154.79,4,1,Yes,4-6 Years,Low,High,37.15155172413793
CUST007411,Female,63,1,Yes,Yes,45,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-month,Mailed Check,75.79,3465.03,1,2,Yes,2-4 Years,High,Low,77.00066666666667
CUST007412,Female,65,1,Yes,No,54,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Two year,Bank Transfer,72.61,3946.62,0,5,No,4-6 Years,High,Low,73.08555555555556
CUST007413,Male,43,0,Yes,No,68,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Mailed Check,89.68,6132.81,1,5,Yes,4-6 Years,High,Low,90.18838235294118
CUST007414,Male,23,0,No,No,5,No,DSL,No,No,Yes,No,Yes,No,Two year,Credit Card,58.02,258.94,1,4,No,0-1 Year,Medium,Low,51.788
CUST007415,Male,46,0,No,No,60,No,Fiber Optic,Yes,No,No,Yes,Yes,No,One year,Bank Transfer,104.33,6301.79,2,4,No,4-6 Years,High,Medium,105.02983333333333
CUST007416,Female,79,1,Yes,No,58,Yes,Cable,Yes,No,No,No,No,Yes,Month-to-month,Bank Transfer,51.44,2931.25,2,5,No,4-6 Years,Low,Medium,50.53879310344828
CUST007417,Male,67,1,No,No,35,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Electronic Check,95.4,3320.99,2,4,No,2-4 Years,High,Medium,94.88542857142856
CUST007418,Female,58,0,Yes,Yes,29,Yes,Cable,Yes,No,No,No,No,No,Month-to-month,Mailed Check,40.1,1199.09,1,2,Yes,2-4 Years,Low,Low,41.347931034482755
CUST007419,Male,69,1,Yes,No,23,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Month-to-month,Mailed Check,52.17,1235.52,2,1,Yes,1-2 Years,Low,Medium,53.71826086956521
CUST007420,Male,19,0,Yes,Yes,17,No,Cable,No,Yes,Yes,Yes,No,Yes,Two year,Credit Card,57.55,988.04,0,4,No,1-2 Years,Medium,Low,58.12
CUST007421,Male,75,1,No,No,13,Yes,DSL,No,Yes,Yes,No,No,No,One year,Bank Transfer,35.91,422.07,2,4,Yes,1-2 Years,Low,Medium,32.466923076923074
CUST007422,Male,40,0,Yes,Yes,20,No,Cable,Yes,No,No,Yes,No,Yes,Month-to-month,Electronic Check,81.54,1654.52,1,2,Yes,1-2 Years,High,Low,82.726
CUST007423,Male,72,1,Yes,No,17,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-month,Mailed Check,108.86,1909.03,3,4,No,1-2 Years,High,Medium,112.29588235294118
CUST007424,Male,45,0,Yes,No,54,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Electronic Check,33.98,1779.78,1,4,No,4-6 Years,Low,Low,32.958888888888886
CUST007425,Female,53,0,Yes,Yes,53,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-month,Credit Card,79.64,4279.33,0,4,No,4-6 Years,High,Low,80.74207547169812
CUST007426,Female,34,0,No,No,15,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Mailed Check,81.72,1282.43,1,1,No,1-2 Years,High,Low,85.49533333333333
CUST007427,Female,73,1,Yes,Yes,72,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Bank Transfer,50.43,3643.59,2,5,No,4-6 Years,Low,Medium,50.60541666666667
CUST007428,Male,75,1,No,No,41,No,DSL,No,Yes,No,Yes,No,Yes,One year,Credit Card,65.79,2744.16,0,3,No,2-4 Years,Medium,Low,66.93073170731707
CUST007429,Female,21,0,Yes,No,28,No,DSL,No,No,No,Yes,Yes,No,One year,Mailed Check,46.2,1312.61,1,5,No,2-4 Years,Low,Low,46.87892857142857
CUST007430,Female,67,1,Yes,Yes,70,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Bank Transfer,49.93,3437.97,3,4,No,4-6 Years,Low,Medium,49.11385714285714
CUST007431,Female,21,0,No,No,65,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,One year,Credit Card,73.06,4715.64,2,4,No,4-6 Years,High,Medium,72.5483076923077
CUST007432,Female,38,0,Yes,Yes,9,Yes,Cable,No,No,Yes,No,Yes,No,One year,Bank Transfer,57.52,495.76,0,1,Yes,0-1 Year,Medium,Low,55.08444444444444
CUST007433,Male,41,0,Yes,No,33,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Electronic Check,20.0,675.06,3,4,No,2-4 Years,Low,Medium,20.456363636363633
CUST007434,Female,60,1,No,No,31,Yes,DSL,No,No,No,Yes,No,Yes,One year,Bank Transfer,50.1,1509.52,3,4,No,2-4 Years,Low,Medium,48.6941935483871
CUST007435,Male,67,1,Yes,No,2,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,55.58,149.08,1,2,Yes,0-1 Year,Medium,Low,74.54
CUST007436,Male,78,1,No,No,33,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-month,Credit Card,79.68,2680.85,1,3,Yes,2-4 Years,High,Low,81.23787878787878
CUST007437,Female,37,0,No,No,65,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One year,Electronic Check,120.25,7792.13,0,2,No,4-6 Years,High,Low,119.87892307692307
CUST007438,Female,62,1,Yes,Yes,60,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Bank Transfer,96.44,5821.2,2,4,Yes,4-6 Years,High,Medium,97.02
CUST007439,Female,48,0,No,No,12,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,62.93,802.69,1,1,No,0-1 Year,Medium,Low,66.89083333333333
CUST007440,Male,72,1,No,No,50,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Credit Card,82.01,4076.84,1,2,No,4-6 Years,High,Low,81.5368
CUST007441,Female,19,0,No,No,46,No,Fiber Optic,No,Yes,No,No,No,No,One year,Electronic Check,51.74,2400.49,2,3,Yes,2-4 Years,Low,Medium,52.1845652173913
CUST007442,Male,27,0,Yes,Yes,3,No,Fiber Optic,Yes,Yes,No,No,Yes,No,One year,Credit Card,67.56,181.59,0,2,Yes,0-1 Year,Medium,Low,60.53
CUST007443,Male,43,0,No,No,58,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed Check,20.0,1186.88,4,1,No,4-6 Years,Low,High,20.46344827586207
CUST007444,Female,21,0,Yes,Yes,27,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,One year,Bank Transfer,67.07,1783.42,0,2,No,2-4 Years,Medium,Low,66.05259259259259
CUST007445,Male,75,1,No,No,4,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Bank Transfer,78.75,256.74,3,5,Yes,0-1 Year,High,Medium,64.185
CUST007446,Male,51,0,No,No,6,No,Cable,No,Yes,Yes,No,No,No,One year,Electronic Check,20.0,164.08,0,1,Yes,0-1 Year,Low,Low,27.346666666666668
CUST007447,Female,71,1,No,No,26,No,DSL,No,No,No,No,Yes,No,One year,Electronic Check,68.36,1836.2,1,1,No,2-4 Years,Medium,Low,70.62307692307692
CUST007448,Female,28,0,Yes,No,52,No,Fiber Optic,No,No,No,No,No,No,Month-to-month,Electronic Check,65.62,3377.86,2,3,No,4-6 Years,Medium,Medium,64.95884615384615
CUST007449,Female,24,0,Yes,Yes,4,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,79.04,261.82,1,3,Yes,0-1 Year,High,Low,65.455
CUST007450,Female,39,0,Yes,No,59,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Two year,Bank Transfer,71.89,4268.27,3,5,No,4-6 Years,Medium,Medium,72.34355932203391
CUST007451,Male,68,1,Yes,Yes,8,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Electronic Check,55.09,427.52,1,3,No,0-1 Year,Medium,Low,53.44
CUST007452,Female,46,0,No,No,54,No,Cable,No,Yes,Yes,No,Yes,Yes,One year,Mailed Check,74.28,3969.85,3,2,Yes,4-6 Years,High,Medium,73.51574074074074
CUST007453,Male,36,0,Yes,Yes,65,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One year,Credit Card,70.25,4614.48,2,4,No,4-6 Years,Medium,Medium,70.99199999999999
CUST007454,Male,22,0,No,No,25,No,Cable,Yes,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,56.88,1472.8,1,4,Yes,2-4 Years,Medium,Low,58.912
CUST007455,Male,54,0,No,No,46,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Mailed Check,77.67,3610.67,2,1,Yes,2-4 Years,High,Medium,78.49282608695653
CUST007456,Female,24,0,No,No,72,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Two year,Credit Card,97.87,7036.2,2,4,No,4-6 Years,High,Medium,97.725
CUST007457,Male,38,0,No,No,39,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,20.0,746.17,0,4,No,2-4 Years,Low,Low,19.1325641025641
CUST007458,Female,38,0,No,No,29,Yes,Fiber Optic,No,Yes,No,No,Yes,No,One year,Electronic Check,68.28,2007.94,1,5,No,2-4 Years,Medium,Low,69.23931034482759
CUST007459,Male,49,0,No,No,38,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,24.06,862.27,1,2,Yes,2-4 Years,Low,Low,22.691315789473684
CUST007460,Male,48,0,Yes,No,71,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,49.45,3499.82,2,3,Yes,4-6 Years,Low,Medium,49.29323943661972
CUST007461,Male,25,0,No,No,10,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-month,Mailed Check,75.53,778.54,1,4,Yes,0-1 Year,High,Low,77.854
CUST007462,Female,67,1,No,No,34,No,Cable,Yes,Yes,No,Yes,No,No,Month-to-month,Bank Transfer,68.13,2347.0,1,2,Yes,2-4 Years,Medium,Low,69.02941176470588
CUST007463,Male,41,0,No,No,42,Yes,DSL,No,No,No,No,Yes,Yes,One year,Electronic Check,20.0,790.91,3,1,No,2-4 Years,Low,Medium,18.831190476190475
CUST007464,Male,18,0,No,No,45,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,69.53,3107.01,0,4,No,2-4 Years,Medium,Low,69.04466666666667
CUST007465,Male,40,0,Yes,No,52,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Credit Card,56.45,2908.11,2,4,No,4-6 Years,Medium,Medium,55.92519230769231
CUST007466,Female,21,0,Yes,Yes,41,No,Cable,No,No,Yes,No,Yes,Yes,Two year,Electronic Check,79.67,3249.28,2,2,Yes,2-4 Years,High,Medium,79.25073170731707
CUST007467,Female,60,1,No,No,36,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Bank Transfer,79.53,2914.95,3,2,Yes,2-4 Years,High,Medium,80.97083333333333
CUST007468,Female,78,1,No,No,28,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-month,Mailed Check,78.4,2162.68,1,4,No,2-4 Years,High,Low,77.23857142857142
CUST007469,Male,75,1,No,No,42,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Two year,Electronic Check,105.13,4365.13,2,5,Yes,2-4 Years,High,Medium,103.93166666666667
CUST007470,Female,18,0,Yes,Yes,54,No,Cable,No,Yes,No,No,No,Yes,Month-to-month,Mailed Check,50.95,2733.62,2,5,No,4-6 Years,Low,Medium,50.62259259259259
CUST007471,Female,75,1,No,No,64,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Two year,Bank Transfer,79.82,5086.02,1,5,No,4-6 Years,High,Low,79.4690625
CUST007472,Male,37,0,No,No,1,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Credit Card,33.35,31.83,1,5,Yes,0-1 Year,Low,Low,31.83
CUST007473,Female,24,0,No,No,46,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,One year,Bank Transfer,97.64,4514.42,2,3,No,2-4 Years,High,Medium,98.13956521739131
CUST007474,Male,28,0,No,No,29,Yes,Cable,No,Yes,Yes,Yes,Yes,No,Month-to-month,Mailed Check,65.66,1905.29,3,4,Yes,2-4 Years,Medium,Medium,65.6996551724138
CUST007475,Female,78,1,No,No,62,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,72.29,4462.16,1,4,Yes,4-6 Years,Medium,Low,71.97032258064516
CUST007476,Female,40,0,Yes,No,16,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,20.0,282.24,3,4,No,1-2 Years,Low,Medium,17.64
CUST007477,Male,69,1,No,No,26,Yes,Fiber Optic,Yes,No,No,No,No,No,One year,Bank Transfer,96.94,2527.85,2,3,No,2-4 Years,High,Medium,97.225
CUST007478,Female,59,0,Yes,Yes,7,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Electronic Check,116.72,808.5,2,5,Yes,0-1 Year,High,Medium,115.5
CUST007479,Female,56,0,No,No,10,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic Check,56.35,571.68,0,5,Yes,0-1 Year,Medium,Low,57.16799999999999
CUST007480,Male,72,1,Yes,No,69,Yes,Fiber Optic,No,Yes,No,No,No,Yes,One year,Credit Card,65.25,4464.87,1,4,Yes,4-6 Years,Medium,Low,64.70826086956522
CUST007481,Male,48,0,No,No,53,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Credit Card,66.36,3546.54,2,5,No,4-6 Years,Medium,Medium,66.91584905660378
CUST007482,Female,65,1,No,No,60,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,20.0,1201.76,1,3,No,4-6 Years,Low,Low,20.029333333333334
CUST007483,Male,59,0,Yes,No,65,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,70.15,4580.93,0,2,Yes,4-6 Years,Medium,Low,70.47584615384616
CUST007484,Female,78,1,No,No,12,Yes,Cable,Yes,No,Yes,Yes,Yes,No,Two year,Mailed Check,25.52,283.55,1,3,No,0-1 Year,Low,Low,23.629166666666666
CUST007485,Male,59,0,Yes,No,36,No,Cable,No,No,No,Yes,Yes,Yes,Two year,Electronic Check,65.35,2296.04,4,1,Yes,2-4 Years,Medium,High,63.778888888888886
CUST007486,Male,28,0,No,No,65,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,33.82,2226.03,1,2,Yes,4-6 Years,Low,Low,34.24661538461539
CUST007487,Female,73,1,No,No,56,No,Fiber Optic,No,No,No,No,Yes,No,Two year,Mailed Check,97.36,5420.84,0,2,Yes,4-6 Years,High,Low,96.80071428571429
CUST007488,Male,39,0,Yes,Yes,19,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,One year,Bank Transfer,108.15,2009.41,1,2,Yes,1-2 Years,High,Low,105.75842105263159
CUST007489,Male,66,1,No,No,24,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Mailed Check,63.99,1591.53,0,1,Yes,1-2 Years,Medium,Low,66.31375
CUST007490,Female,65,1,Yes,No,60,Yes,Fiber Optic,Yes,No,No,No,No,Yes,One year,Credit Card,79.1,4799.84,1,3,Yes,4-6 Years,High,Low,79.99733333333333
CUST007491,Female,68,1,Yes,No,41,Yes,Cable,Yes,Yes,No,No,Yes,No,Month-to-month,Mailed Check,70.49,2847.08,0,2,Yes,2-4 Years,Medium,Low,69.4409756097561
CUST007492,Female,55,0,No,No,34,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit Card,25.42,914.47,1,1,No,2-4 Years,Low,Low,26.896176470588237
CUST007493,Female,69,1,Yes,Yes,35,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,82.59,2890.93,2,5,No,2-4 Years,High,Medium,82.598
CUST007494,Male,77,1,Yes,Yes,4,No,Fiber Optic,Yes,No,No,No,No,No,One year,Electronic Check,50.54,155.83,2,4,Yes,0-1 Year,Low,Medium,38.9575
CUST007495,Female,37,0,Yes,Yes,29,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,20.0,637.93,1,1,No,2-4 Years,Low,Low,21.99758620689655
CUST007496,Male,20,0,Yes,Yes,0,Yes,Fiber Optic,No,No,No,No,No,Yes,One year,Electronic Check,65.55,0.0,1,2,Yes,0-1 Year,Medium,Low,0.0
CUST007497,Male,37,0,No,No,45,No,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed Check,47.16,2156.44,1,4,Yes,2-4 Years,Low,Low,47.92088888888889
CUST007498,Female,32,0,Yes,Yes,8,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Bank Transfer,71.27,583.13,2,1,Yes,0-1 Year,Medium,Medium,72.89125
CUST007499,Female,72,1,Yes,No,8,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Bank Transfer,76.7,612.21,1,2,Yes,0-1 Year,High,Low,76.52625
CUST007500,Female,25,0,Yes,No,52,No,Cable,Yes,Yes,Yes,No,No,No,Month-to-month,Electronic Check,44.01,2288.15,3,2,Yes,4-6 Years,Low,Medium,44.002884615384616
CUST007501,Female,36,0,No,No,4,No,Cable,Yes,No,Yes,No,No,Yes,One year,Bank Transfer,64.93,215.93,0,1,Yes,0-1 Year,Medium,Low,53.9825
CUST007502,Female,23,0,No,No,58,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Credit Card,91.21,5256.79,2,2,No,4-6 Years,High,Medium,90.63431034482758
CUST007503,Male,44,0,Yes,Yes,25,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Bank Transfer,61.83,1505.57,1,1,No,2-4 Years,Medium,Low,60.2228
CUST007504,Male,39,0,No,No,60,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Mailed Check,31.45,1928.82,2,5,Yes,4-6 Years,Low,Medium,32.147
CUST007505,Male,43,0,No,No,8,Yes,Cable,Yes,Yes,Yes,No,No,No,Month-to-month,Mailed Check,77.74,659.14,0,2,Yes,0-1 Year,High,Low,82.3925
CUST007506,Female,71,1,Yes,No,63,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Mailed Check,80.97,5073.95,0,3,Yes,4-6 Years,High,Low,80.53888888888889
CUST007507,Female,46,0,No,No,50,No,Cable,Yes,No,Yes,Yes,No,Yes,One year,Mailed Check,52.19,2646.27,2,4,No,4-6 Years,Low,Medium,52.925399999999996
CUST007508,Male,46,0,No,No,26,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Mailed Check,55.69,1497.25,2,2,No,2-4 Years,Medium,Medium,57.58653846153846
CUST007509,Female,59,0,No,No,35,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One year,Mailed Check,90.84,3139.8,1,4,No,2-4 Years,High,Low,89.70857142857143
CUST007510,Female,44,0,Yes,Yes,20,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Electronic Check,53.57,1085.78,0,1,No,1-2 Years,Medium,Low,54.289
CUST007511,Female,23,0,No,No,30,No,DSL,Yes,Yes,No,No,No,No,Two year,Mailed Check,43.44,1245.03,0,2,Yes,2-4 Years,Low,Low,41.501
CUST007512,Female,19,0,No,No,42,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-month,Mailed Check,96.48,4033.33,1,5,Yes,2-4 Years,High,Low,96.03166666666667
CUST007513,Female,18,0,No,No,3,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Electronic Check,47.41,155.22,1,3,Yes,0-1 Year,Low,Low,51.74
CUST007514,Male,62,1,No,No,1,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Bank Transfer,47.14,0.0,1,4,Yes,0-1 Year,Low,Low,0.0
CUST007515,Male,56,0,No,No,53,No,Cable,Yes,Yes,Yes,No,No,No,One year,Mailed Check,58.73,3095.99,2,2,No,4-6 Years,Medium,Medium,58.41490566037736
CUST007516,Female,21,0,Yes,Yes,14,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,58.35,814.4,2,5,No,1-2 Years,Medium,Medium,58.17142857142857
CUST007517,Male,40,0,No,No,60,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Mailed Check,65.66,3884.7,1,5,Yes,4-6 Years,Medium,Low,64.74499999999999
CUST007518,Female,77,1,No,No,53,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Bank Transfer,67.67,3603.41,0,5,No,4-6 Years,Medium,Low,67.9888679245283
CUST007519,Female,33,0,No,No,59,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Bank Transfer,56.35,3287.53,0,2,No,4-6 Years,Medium,Low,55.72084745762712
CUST007520,Female,79,1,No,No,43,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Mailed Check,20.98,958.29,1,3,No,2-4 Years,Low,Low,22.285813953488372
CUST007521,Male,30,0,No,No,3,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One year,Mailed Check,91.25,327.81,1,3,No,0-1 Year,High,Low,109.27
CUST007522,Female,20,0,Yes,Yes,41,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,36.48,1480.39,1,5,No,2-4 Years,Low,Low,36.10707317073171
CUST007523,Male,70,1,No,No,15,Yes,DSL,No,No,No,Yes,Yes,No,One year,Electronic Check,59.44,888.51,3,5,No,1-2 Years,Medium,Medium,59.234
CUST007524,Female,56,0,Yes,Yes,66,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Bank Transfer,66.01,4298.08,0,5,No,4-6 Years,Medium,Low,65.12242424242424
CUST007525,Female,58,0,Yes,Yes,5,No,DSL,No,No,Yes,No,No,No,Month-to-month,Mailed Check,44.66,192.12,1,1,Yes,0-1 Year,Low,Low,38.424
CUST007526,Female,58,0,No,No,3,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,20.0,38.66,0,4,No,0-1 Year,Low,Low,12.886666666666665
CUST007527,Female,30,0,No,No,0,No,Cable,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,42.69,0.0,0,1,Yes,0-1 Year,Low,Low,0.0
CUST007528,Female,72,1,Yes,No,68,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Two year,Bank Transfer,78.58,5309.91,0,3,No,4-6 Years,High,Low,78.08691176470587
CUST007529,Female,57,0,No,No,34,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,29.57,1057.92,0,4,Yes,2-4 Years,Low,Low,31.11529411764706
CUST007530,Female,26,0,Yes,No,7,No,Fiber Optic,No,No,No,No,No,No,One year,Bank Transfer,80.45,532.61,3,4,Yes,0-1 Year,High,Medium,76.08714285714287
CUST007531,Female,47,0,Yes,Yes,71,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-month,Credit Card,55.97,4010.57,1,1,Yes,4-6 Years,Medium,Low,56.486901408450706
CUST007532,Male,76,1,Yes,No,41,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit Card,58.38,2355.31,0,5,No,2-4 Years,Medium,Low,57.44658536585366
